ubicacion_key,cod_distrito,distrito,localizacion,tipo_via,via,numero,cp
23918,,,,CALLE,AV DE LOS ROSALES,113,28021
23919,,,,AVENIDA,PABLO IGLESIAS,55,28039
23920,,,,AVENIDA,NUESTRA SEÑORA DE FATIMA,13,28047
23921,,,,AVENIDA,DE ARCENTALES,0,28022
23922,,,,CALLE,ORENSE,0,28020
23923,,,,PASEO,CASTELLANA,292,28046
23924,,,,PASEO,CASTELLANA,200,28046
23925,,,,CALLE,M 30,SN,0000 
23926,,,,CALLE,BRAVO MURILLO,207,28020
23927,,,,CALLE,GERMAN PEREZ CARRASCO,70,28027
23928,,,,CALLE,VALLE DE TOBALINA,58,28021
23929,,,,PLAZA,PLAZA DE CASTILLA,0,
23930,,,,AVENIDA,AV PIO XII,30,28016
23931,,,,CALLE,CMNO VIEJO VILLAVERDE,0,28041
23932,,,,CALLE,ARGENSOLA,20,28004
23933,,,,CALLE,CARRANZA,1,28004
23934,,,,CALLE,TUTOR,52,28008
23935,,,,AVENIDA,PRINCIPAL,2,28011
23936,,,,CALLE,ROBLES,2,28034
23937,,,,CUESTA,SAGRADO CORAZON,4,28033
23938,,,,CALLE,DE BRAVO MURILLO,194,28020
23939,,,,CALLE,ZURITA,33,28012
23940,,,,CALLE,CONDE RODRIGUEZ SAN PEDRO,01,28000
23941,,,,CALLE,DE TOLEDO,135,28005
23942,,,,PLAZA,METALES,SN,28021
23943,,,,CALLE,PEÑUELAS,0,28005
23944,,,,AVENIDA,LLANO CASTELLANO,13,28034
23945,,,,CALLE,ISLAS ALEUTIANAS,4,28035
23946,,,,ACCESO,M30  CALZADA  2KM 8 CENTRAL,SAL BOSO,0    
23947,,,,GLORIETA,PUERTA DE TOLEDO,1,28005
23948,,,,CALLE,TOLEDO,171,28005
23949,,,,CALLE,PRINCIPE DE VERGARA,42,28016
23950,,,,CALLE,ALMAGRO,31,28010
23951,,,,CALLE,ALMAGRO,42,28010
23952,,,,CALLE,PRINCESA,3,28008
23953,,,,CALLE,CL LOPEZ DE HOYOS,386,28043
23954,,,,CALLE,NUESTRA SEÑORA DE FATIMA,83,28000
23955,,,,AVENIDA,DE PORTUGAL,0,28011
23956,,,,ACCES,M30 C1 ,0,
23957,,,,AVENIDA,DOCTOR ESQUERDO,33,28028
23958,,,,CALLE,CARNERO,7,28005
23959,,,,CALLE,M30   12  CO4,0,0    
23960,,,,CALLE,NAVAS DE BUITRAGO,0,28021
23961,,,,CALLE,RIBERA DE CURTIDORES,11,28005
23962,,,,PLAZA,SAN GERMAN,30,28020
23963,,,,GLORIETA,ATOCHA,0,0
23964,,,,CALLE,MERCEDES ARTEAGA,0,28019
23965,,,,CALLE,PRINCIPAL DE PROVINCIAS,3,28011
23966,,,,AVENIDA,MENDEZ ALVARO,1,28053
23967,,,,CALLE,TOLEDO,SN,28005
23968,,,,CALLE,TRVA  TRUJILLOS,9,28013
23969,,,,PASEO,MARIA TERESA,108,28011
23970,,,,AVENIDA,ANDALUCIA,,28021
23971,,,,CALLE,GENERAL RICARDOS,183,28025
23972,,,,CALLE,ANDRES MELLADO,58,28015
23973,,,,CALLE,JOSEFA VALCARCEL,0,28027
23974,,,,CALLE,HIGUERAS,61,28011
23975,,,,CALLE,AGUILLON,1,28045
23976,,,,CALLE,ZUJAR,0,28010
23977,,,,CALLE,ALCALA,89,28017
23978,,,,CALLE,RAFAEL FINAT,10,28040
23979,,,,CALLE,PONZANO,18,28003
23980,,,,PLAZA,LOS MONTENSES,1,28015
23981,,,,CALLE,DOÑA GUIOMAR,SN,28033
23982,,,,ACCES,BASE ESCUADRON,0,
23983,,,,CALLE,VILLAMANIN,33,28011
23984,,,,CALLE,FERNANDO EL CATOLICO,,28015
23985,,,,ZONA,AEROPUERTO BARAJAS T4 SALIDAS,,0
23986,,,,CALLE,ANDRES MELLADO,42,28015
23987,,,,CALLE,UBEDA,29,28034
23988,,,,CALLE,BLASCO DE GARAY,12,28003
23989,,,,CALLE,JUAN PRADILLO,20,28039
23990,,,,ACCES,BASE ESCUADRON,SN,
23991,,,,PASEO,MARQUES DE MONISTROL,3,28008
23992,,,,CALLE,VILLALONSO,,28021
23993,,,,CALLE,MAESTROS ARBOS,23,28045
23994,,,,CALLE,MARQUES DE VILLABRAGIMA,8,28035
23995,,,,CALLE,MARQUES DE VILLAMAGNA,4,28001
23996,,,,CALLE,DE LOS REYES,SN,28015
23997,,,,CALLE,ALEGRIA,24,28025
23998,,,,CARRETERA,VALDEMINGÓMEZ,5,28051
23999,,,,CALLE,SAN ANTONIO DE PADUA,12,28026
24000,,,,CALLE,MARTIN DE LOS HEROS,51,28008
24001,,,,CALLE,CRISTO DE LA VICTORIA,21,28025
24002,,,,CALLE,VALDEMORILLO,0,28045
24003,,,,CALLE,EJE,7,28053
24004,,,,PLAZA,DE PUERTO DE LA CRUZ,6,28029
24005,,,,CALLE,SEPÚLVEDA,34,28011
24006,,,,CALLE,DE LA ALEGRIA,0,28025
24007,,,,CALLE,ALBERICIA,0,28037
24008,,,,AVENIDA,GENERAL PERON,38,28020
24009,,,,PASEO, DE LAS DELICIAS,,28045
24010,,,,ACCES,M30  CALZADA 2 A1,SN,0
24011,,,,AVENIDA,SENECA,8,28040
24012,,,,CALLE,D RAMON DE LA CRUZ,1,28001
24013,,,,PASEO,DE LA  CASTELLANA,2,28046
24014,,,,CALLE,DE RAMON PEREZ DE AYALA,62,28007
24015,,,,CALLE,RECALDE,12,28017
24016,,,,CALLE,REDECILLA DEL CAMINO,2,28050
24017,,,,CALLE,ALAMEDA DEL VALLE,0,28051
24018,,,,AUTOVIA,M 30,2 KM1.1,0    
24019,,,,AVENIDA,ANDALUCIA,F32,28021
24020,,,,CALLE,VIA LUSITANA,SN,28025
24021,,,,CALLE,VILLAMANÍN,,28011
24022,,,,CALLE,DOCTOR JIMENEZ DIAZ,2,28040
24023,,,,CALLE,VIRGEN DE BELEN,33,28019
24024,,,,CALLE,CAÑADA REAL GALIANA,,0
24025,,,,CALLE,RESINA,,28021
24026,,,,CALLE,CAÑADA REAL DE  GALIANA,,28051
24027,,,,CALLE,VILLAGARCIA,29,28011
24028,,,,AVENIDA,BRASILIA,13,28028
24029,,,,CALLE,VIÑEDOS,0,28032
24030,,,,CALLE,SEPULVEDA,57,28011
24031,,,,CALLE,ALGECIRAS,3,28005
24032,,,,PLAZA,JACINTO BENAVENTE,SN,28012
24033,,,,CALLE,MOZART,SN,28008
24034,,,,TUNEL,COSTA RICA,0,
24035,,,,CALLE,COSTA RICA,19,28016
24036,,,,CALLE,AV DE LOS POBLADOS,60,28025
24037,,,,CALLE,FUENTE CARRANTONA,7,28030
24038,,,,CALLE,COBARRUBIAS,1,
24039,,,,AVENIDA,DE LOS POBLADOS,2,28024
24040,,,,CARRETERA,M 23,SN,
24041,,,,CALLE,MANUEL BADIA,7,28018
24042,,,,CALLE,C/    MARQUES DE VIANA,,28039
24043,,,,CALLE,RAFAEL CALVO,3,28010
24044,,,,CALLE,JOSE SILVA,19,28043
24045,,,,CALLE,FUENTE DE TIRO,19,28024
24046,,,,CALLE,PEÑA VIEJA,0,28034
24047,,,,CALLE,FORJAS,0,28052
24048,,,,CALLE,LAGUNA RODRIGO,3,28041
24049,,,,CALLE,LUCHANA,2,28010
24050,,,,CALLE,PEDRO YAGUE,4,28019
24051,,,,AVENIDA,REINA VICTORIA,10,28003
24052,,,,CARRERA,SAN JERONIMO,,28014
24053,,,,TUNEL,COSTA RICA,,
24054,,,,CALLE,AURORA,4,28035
24055,,,,AVENIDA,CARABANCHEL ALTO,114,28054
24056,,,,PLAZA,ESPAÑA,,28013
24057,,,,CALLE,SAN BERNARDO,8,28013
24058,,,,CALLE,VELARDE,11,28004
24059,,,,AVENIDA,TRUEBA,156,28017
24060,,,,AVENIDA,BRASIL,7,28020
24061,,,,GLORIETA,EMILIO CASTELAR,0,28046
24062,,,,CALLE,CASTELLANA,0,28046
24063,,,,ACCESO,EMILIO CASTELAR,1,0    
24064,,,,AVENIDA,OSA MAYOR,25,28023
24065,,,,GLORIETA,EMILIO CASTELAR,1,28046
24066,,,,CALLE,AV ORCASUR,87,28041
24067,,,,AVENIDA,RAFAEL FINAT,0,28044
24068,,,,CALLE,HERMOSILLA,97,28000
24069,,,,PASEO,RUPERTO CHAPI,6,28008
24070,,,,AVENIDA,NUESTRA SEÑORA DE VALVALVANERA,79,28047
24071,,,,PLAZA,LEGAZPI,8,28045
24072,,,,CALLE,ESTEBAN DE ARTEAGA,6,28019
24073,,,,CALLE,EL (BATAN) GRECO,15,28011
24074,,,,CALLE,JUAN ALVAREZ MENDIZABAL,0,28008
24075,,,,CALLE,CELEORAMA GOMEZ,5,28049
24076,,,,CALLE,FERMIN CABALLERO,16,28034
24077,,,,AVENIDA,DE  PORTUGAL,139,28011
24078,,,,CALLE,SAN BERNARDO,74,28013
24079,,,,CALLE,ORIENTE,7,28005
24080,,,,CALLE,GENERAL RICARDOS,159,28025
24081,,,,CALLE,GRAN VIA,68,28013
24082,,,,CALLE,GRAN VIA,82,0    
24083,,,,PASEO,EXTREMADURA,147,28024
24084,,,,CALLE,GRAN VIA,85,28013
24085,,,,CALLE,GOMEZ ARTECHE,38,28044
24086,,,,CALLE,RIVERA DE CURTIDORES,33,28005
24087,,,,CARRETERA,M 30,0,
24088,,,,AVENIDA,RAFAEL IBARRA,0,
24089,,,,PASEO,PRADO,15,28014
24090,,,,CALLE,PRADO,40,28014
24091,,,,CALLE,GALILEO,34,28003
24092,,,,PASEO,DELICIAS,69,28045
24093,,,,GLORIETA,SAN VICENTE,15,28008
24094,,,,RONDA,DE TOLEDO,10,28005
24095,,,,CALLE,ISABELITA USERA,78,28026
24096,,,,PASEO,SANTA MARIA DE LA CABEZA,SN,28026
24097,,,,CALLE,GRAN VIA DE SAN FRANCISCO,0,28005
24098,,,,CALLE,JUAN BRAVO,18,00000
24099,,,,CALLE,AYALA,45,28006
24100,,,,PASEO,EXTREMADURA,90,28024
24101,,,,CALLE,CARBALLIDO,0,28011
24102,,,,CALLE,MATEO INURRIA,,28036
24103,,,,AUTOVIA,A42,,0
24104,,,,CALLE,CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN,142,28011
24105,,,,PLAZA,SAN JUAN DE LA CRUZ,0,28003
24106,,,,AUTOVIA,A 42,5,
24107,,,,AVENIDA,RAFAEL FINAT,93,28044
24108,,,,CALLE,SERRANO,66,28006
24109,,,,CALLE,COSTANILLA DE LOS ANGELES,SN,28013
24110,,,,CALLE,PORTALEGRE,SN,28019
24111,,,,CALLE,ANDRES MELLADO,40,28015
24112,,,,CALLE,OLIVAR,20,28012
24113,,,,CALLE,ORENSE,11,28020
24114,,,,CALLE,SILVANA,51,28000
24115,,,,CALLE,FERRAZ,22,28008
24116,,,,CALLE,ARQUITECTO LOPEZ OTERO,2,28040
24117,,,,PLAZA,PUERTO DE LA CRUZ,7,28029
24118,,,,CALLE,SEPULVEDA,,28011
24119,,,,CALLE,JOAQUIN MARQUEZ,8,28026
24120,,,,VIA,CARPETANA,145,28047
24121,,,,CALLE,CLARA DEL REY,41,28002
24122,,,,CALLE,LA ALHAMBRA,76,28047
24123,,,,CALLE,PEONIAS,10,28042
24124,,,,CALLE,MESON PAREDES,,28012
24125,,,,CALLE,ANTONIA CALAS,,28053
24126,,,,CALLE,CAMARENA,SN,28047
24127,,,,CALLE,SAN MELITON,,28025
24128,,,,CALLE,FRAY BERNARDINO SAHAGUN,9,28036
24129,,,,CALLE,LA DEL MANOJO DE ROSAS,,28041
24130,,,,PASEO,GENERAL MARTINEZ CAMPOS,47,28010
24131,,,,CALLE,VILLASTAR,11,28021
24132,,,,CAMINO,PERALES,SN,28041
24133,,,,CALLE,DEL POETA JOAN MARAGALL,65,28020
24134,,,,CALLE,MAX AUB,4,
24135,,,,CALLE,MONTE ULIA,2,28053
24136,,,,CALLE,LUIS BUÑUEL,2,28018
24137,,,,CALLE,PIÑUECAR,8,28021
24138,,,,CALLE,DE VILLAVALIENTE,13,28011
24139,,,,CALLE,VIRGEN DE LLUC,75,28027
24140,,,,CALLE,DE LA VIA,18,28100
24141,,,,CALLE,CARRERA DE SAN FERNANDO,0,0    
24142,,,,GLORIETA,BILBAO,7,28004
24143,,,,CALLE,UBEDA,21,28034
24144,,,,CALLE,AVGDA CERRO MILANO,SN,28051
24145,,,,CALLE,PRINCESA,1,
24146,,,,CALLE,NAVARRETE,1,28050
24147,,,,CALLE,DE LA CONSTANCIA,10,28002
24148,,,,CALLE,TARAZONA,0,28047
24149,,,,CALLE,MARCELO USERA,151,28026
24150,,,,CALLE,PAULINA ODIAGA,43,28019
24151,,,,AVENIDA,ILUSTRACION,0,28029
24152,,,,CALLE,BERNARDINO OBREGON,6,28012
24153,,,,CALLE,GAZTAMBIDE,57,28003
24154,,,,CALLE,ALMAZAN,7,28011
24155,,,,CALLE,JOAQUIN COSTA,28,28002
24156,,,,PLAZA,JOSE MARIA SOLER,1,28016
24157,,,,CALLE,CHINDASVINTO,49,28019
24158,,,,CALLE,VALLE DEL ORO,4,28019
24159,,,,CALLE,CONCEJAL FRANCISCO J J MAR,0,28047
24160,,,,CALLE,RODRIGUEZ SAN PEDRO,67,28015
24161,,,,CALLE,AVDA. REINA VICTORIA,15,28003
24162,,,,CALLE,FEDERICO MAYO,1,28011
24163,,,,AVENIDA,ALBUFERA,28,28031
24164,,,,CALLE,SIERRA ALBARRACIN,0,28053
24165,,,,CALLE,LOS YEBENES,0,28047
24166,,,,CALLE,CAMARENA,306,28047
24167,,,,CALLE,GINZO DE LIMIA,6,28029
24168,,,,CALLE,FEDERICO GUTIERREZ,SN,28027
24169,,,,CALLE,VIA LUSITANA,1,28025
24170,,,,CALLE,GIGANTES Y CABEZUDOS,64,0    
24171,,,,CALLE,BURJASOT,F14,28021
24172,,,,CALLE,BURJASOT,30,28021
24173,,,,CALLE,NUÑO GOMEZ,10,28021
24174,,,,CALLE,GIGANTES Y CABEZUDOS,50,0    
24175,,,,CALLE,SANTISIMA TRINIDAD,0,28010
24176,,,,CALLE,VALMOJADO,179,28047
24177,,,,GLORIETA,MARQUES DE VADILLO,0,28019
24178,,,,CALLE,DE TERUEL,9,28021
24179,,,,CALLE,CHANTADA,46,28035
24180,,,,CALLE,GRAFITO,SN,28021
24181,,,,CALLE,SORIA,5,28023
24182,,,,CALLE,JACOMETREZO,2,28013
24183,,,,CALLE,SANTISO,8,28050
24184,,,,CALLE,ABOLENGO,5,28025
24185,,,,CALLE,BAILEN,1,28005
24186,,,,CALLE,ENSANCHE DE VALLECAS,18,28051
24187,,,,AVENIDA,ENSANCHE DE  VALLECAS,18,28051
24188,,,,CALLE,ASCAO,82,28017
24189,,,,CALLE,GUADARRAMA,0,28011
24190,,,,CALLE,ALCALA,55,28022
24191,,,,CALLE,TUDESCOS,4,28004
24192,,,,CALLE,GRAN VIA,14,28013
24193,,,,CALLE,AGASTIA,0,28043
24194,,,,CALLE,SANTO DOMINGO SAVIO,0,28017
24195,,,,CALLE,EMBAJADORES,TUNEL,28053
24196,,,,CALLE,SAN CIPRIANO,0,28032
24197,,,,GLORIETA,PIRAMIDES,1,28005
24198,,,,CALLE,FELIX BOIX,6,28036
24199,,,,CALLE,SORGO,63,28029
24200,,,,PASEO,SANTA MARIA DE LA CABEZA,,28026
24201,,,,CALLE,GLORIA FUERTES,0,28035
24202,,,,CALLE,M30,,0    
24203,,,,CALLE,ANDORRA,11,28043
24204,,,,CALLE,DAIMIEL,1,28011
24205,,,,CALLE,SAN MODESTO,FAROLA 103,28034
24206,,,,CALLE,NUESTRA SEÑORA DE VALVERDE,0,28034
24207,,,,CALLE,FERMIN CABALLERO,92,28035
24208,,,,CALLE,SAGASTA,60,28004
24209,,,,PLAZA,BEATA ANA MARIA DE JESUS,12,28045
24210,,,,CALLE,SANTIAGO  DE COMPOSTELA,SN,28034
24211,,,,CALLE,DE LA LUNA,0,28004
24212,,,,CALLE,PTO DE PAJARES,16,28053
24213,,,,AVENIDA,RAFAEL ALBERTI,29,28018
24214,,,,AVENIDA,SANTO DOMINGO DE LA CALZADA,0,28050
24215,,,,CALLE,GRAN VIA,74,0    
24216,,,,AUTOVIA,M30 CALZADA,ALZ 1,0
24217,,,,CALLE,EL ROMPEDIZO,1,28044
24218,,,,CALLE,VALLE DE TOBALINA,0,28021
24219,,,,CALLE,VILLACARLOS,20,28032
24220,,,,AVENIDA,DE LAS SUERTES,0,28000
24221,,,,CALLE,NUESTRA SEÑORA DEL PERPETUO SOCORRO,23,28053
24222,,,,CALLE,VALLE DE TOBALINA,1,28021
24223,,,,CALLE,PAZ,15,28012
24224,,,,CALLE,RAIMUNDO FDEZ VILAVERDE,0,28003
24225,,,,CALLE,LA ACEBEDA,0,28021
24226,,,,PASEO,EXTREMADURA,40,28024
24227,,,,GLORIETA,SAN VICENTE,0,28008
24228,,,,PARKE,ATOCHA,0,0    
24229,,,,CALLE,BAILEN,0,28013
24230,,,,CALLE,MARIA DE MOLINA,18,28006
24231,,,,CALLE,MARIA DE MOLINA,14,28006
24232,,,,CALLE,MARIA DE MOLINA,23,28006
24233,,,,CALLE,MARIA DE MOLINA,22,28006
24234,,,,CALLE,FRANCISCO Y JACINTO ALCANTARA,0,28008
24235,,,,CALLE,ARQUITECTO LOPEZ OTERO,0,28040
24236,,,,CALLE,ALEJANDRO SANCHEZ,6,28019
24237,,,,CALLE,ANA ALBI,,28025
24238,,,,CALLE,LA OCA,77,28019
24239,,,,PASEO,PUERTA DEL ANGEL,29,28011
24240,,,,CALLE,FERNAN CABELLERO,20,28019
24241,,,,GLORIETA,EMBAJADORES,11,28012
24242,,,,CALLE,VIA LUSITANA,0,28025
24243,,,,CALLE,EMBAJADORES,330,28012
24244,,,,CALLE,ANTONIO LÓPEZ,0,28019
24245,,,,CALLE,ATOCHA,112,28012
24246,,,,CALLE,SAN FERNANDO,07,28016
24247,,,,CALLE,PIZARRA,03,28005
24248,,,,CALLE,VALLE INCLAN,16,28044
24249,,,,AVENIDA,DE LA DEMOCRACIA,0,28031
24250,,,,AVENIDA,PIO XII,0,28036
24251,,,,AVENIDA,DE LA DEMOCRACIA,0,28032
24252,,,,CALLE,LAGARTERA,194,28053
24253,,,,CALLE,MARIA DE MOLINA,1,28006
24254,,,,CALLE,ANTONIO LOPEZ,232,28041
24255,,,,PLAZA,CATALUÑA,2,28002
24256,,,,CALLE,CARDEÑOSA,10,28053
24257,,,,AVENIDA,RAFAELA IBARRA,10,28041
24258,,,,CALLE,AVDA OPORTO,4,28019
24259,,,,CALLE,FRANCISCO GARCIA,,28025
24260,,,,CALLE,PRINCESA,,28008
24261,,,,CALLE,MIRA EL RIO BAJA,0,28005
24262,,,,CALLE,CAPITAN SALAZAR MARTINEZ,5,28005
24263,,,,AVENIDA,PABLO NERUDA,142,28018
24264,,,,CALLE,COCHERON DE LA VILLA,15,28031
24265,,,,CALLE,JOSE DEL RIO,36,28019
24266,,,,GLORIETA,PATINES,,28011
24267,,,,CALLE,ISABELITA USERA,77,28016
24268,,,,PASEO,MORERAS,,28021
24269,,,,CALLE,MONROY,12,28044
24270,,,,CARRETERA,VILLAVERDE A CARABANCHEL,0,
24271,,,,CALLE,NURIA,93,28034
24272,,,,CALLE,PAULINA ODIAGA,0,28019
24273,,,,CALLE,SAN LEANDRO,0,28048
24274,,,,CALLE,MATILDE HERNANDEZ,47,28047
24275,,,,RONDA,COOPERATIVA,0,28041
24276,,,,PLAZA,ALSACIA,01,28032
24277,,,,CALLE,ATOCHA,80,28012
24278,,,,AVENIDA,MAYORAZGO,0,28034
24279,,,,CALLE,SANTA ISABEL,19,28012
24280,,,,CALLE,IMAGEN,29,28018
24281,,,,CALLE,SAN ANDRES,32,28004
24282,,,,CALLE,JOSEFA FERNANDEZ BUTERGA,19,28019
24283,,,,CALLE,SANTA URSULA,26,28011
24284,,,,GLORIETA,DE QUEVEDO,,28015
24285,,,,CALLE,SANTA CRUZ DE MARCENADO,10,28015
24286,,,,CALLE,OCHAGAVIA,28,28039
24287,,,,CALLE,TOMAS REDONDO,8,28033
24288,,,,CALLE,EUGENIA DE MONTIJO,,28044
24289,,,,CALLE,OCHAGAVIA,,28039
24290,,,,CALLE,MONROY,28,28044
24291,,,,CALLE,SANTA ENGRACIA,66,28003
24292,,,,GLORIETA,RUIZ GIMÉNEZ,8,28015
24293,,,,CALLE,CAMINO  VIEJO DE LEGANES,166,28025
24294,,,,CALLE,TOLEDO,90,28005
24295,,,,CALLE,ACUERDO,,28015
24296,,,,CALLE,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,78,28047
24297,,,,CALLE,MARQUESADO DE SANTA MARTA,SN,28027
24298,,,,COSTANILLA,ARROYO BUENO,13,28021
24299,,,,AVENIDA,LOGROÑO,169,28042
24300,,,,AVENIDA,MANZANARES,158,28011
24301,,,,CALLE,SAN BERNARDO,42,28015
24302,,,,CALLE,MANUEL NOYA,0,28026
24303,,,,AUTOVIA,A 5,KM7300,
24304,,,,CALLE,CARCASTILLO,SN,28025
24305,,,,CALLE,DOCTOR MARTIN AREVALO,SN,28021
24306,,,,CALLE,CEA BERMUDEZ,63,28003
24307,,,,CALLE,LA MEZQUITA,1,28041
24308,,,,AUTOVIA,M 30,PX 78,0    
24309,,,,AVENIDA,VALLADOLID,81,28008
24310,,,,AVENIDA,MANOTERAS,30,28050
24311,,,,CALLE,AV VALLADOLID,81,28008
24312,,,,CALLE,MEZQUITA,1,28041
24313,,,,CALLE,VALLEHERMOSO,20,28003
24314,,,,CALLE,MANOJO ROSAS,21,28041
24315,,,,CALLE,CARRETERA VILLAVERDE A VALLECAS,SN,28031
24316,,,,AVENIDA,EURO,16,28054
24317,,,,CALLE,RESINA,SN,28041
24318,,,,PASEO,MOLINO,13,28045
24319,,,,AVENIDA,COMPLUTENSE,,28040
24320,,,,CALLE,VIA LUSITANA,24,28025
24321,,,,CALLE,DE LA VIA LUSITANA,2,28025
24322,,,,VIA,LUSITANA,24,28025
24323,,,,CALLE,BLASON,SN,28025
24324,,,,TRAVESIA,VIVERO,SN,28011
24325,,,,CALLE,CAÑADA REAL GALIANA,0,28052
24326,,,,CALLE,PIÑUECAR,0,28021
24327,,,,CALLE,CARRETERA DE VALDEMINGOMEZ,1,28051
24328,,,,CALLE,DE LA PRINCESA,2,28008
24329,,,,PASEO,PUERTA DEL ANGEL,SN,28011
24330,,,,CALLE,CANILLAS,15,28002
24331,,,,GLORIETA,EMBAJADORES,1,28012
24332,,,,CALLE,SIRIO,50,28000
24333,,,,CALLE,CONDADO DE TREVIÑO,44,28033
24334,,,,CALLE,ARGUESO,13,28025
24335,,,,CALLE,ISLA DE JAVA,2,0    
24336,,,,CALLE,SAAVEDRA FAJARDO,,28011
24337,,,,CALLE,VALDERRIBAS,,28007
24338,,,,CALLE,ARENAS,15,28021
24339,,,,PLAZA,REPUBLICA ARGENTINA,1,28002
24340,,,,CALLE,MOREJA,SN,28041
24341,,,,CALLE,ANTONIO LOPEZ,SN,28019
24342,,,,CALLE,GAZTAMBIDE,50,28003
24343,,,,CALLE,CALESAS,8,28026
24344,,,,CALLE,LISBOA,2,28008
24345,,,,TRAVESIA,VIVERO,0,28011
24346,,,,CALLE,FERIAL,F27,28011
24347,,,,CALLE,HERMENEGILDO BIELSA,F11,28026
24348,,,,CALLE,TREVELEZ,6,28041
24349,,,,CALLE,PRINCIPAL DE PROVINCIAS,0,28011
24350,,,,CALLE,JESUS MONTOYA,3,28026
24351,,,,CALLE,PRINCIPAL DE PROVINCIAS,SN,28011
24352,,,,GLORIETA,DE LOS PATINES,1,0    
24353,,,,CALLE,LA VÍA,2,28019
24354,,,,ACCES,M30,0,0    
24355,,,,CALLE,DE FUENCARRAL,100,28004
24356,,,,CALLE,ACUERDO,3,28015
24357,,,,PASEO,DE SANTA MARIA DE LA CABEZA,0,28019
24358,,,,CALLE,SERRANO,18,28002
24359,,,,CALLE,FUENTE DE LA REINA,,28035
24360,,,,CALLE,DE RAFAEL FINAT,45,28044
24361,,,,TUNEL,PLAZA CASTILLA,1,
24362,,,,PASEO,SANTA MARIA DE LA CABEZA,,28045
24363,,,,CALLE,CEBREROS,56,28011
24364,,,,AVENIDA,AGUILAS,16,
24365,,,,AVENIDA,REINA VICTORIA,21,28003
24366,,,,CALLE,MARCELO USERA,26,28026
24367,,,,AVENIDA,RAFAEL FINAT,,28044
24368,,,,PLAZA,DE CASTILLA,0,28046
24369,,,,CALLE,TABLADA,56,28039
24370,,,,CALLE,HILARION ESLAVA,5,28015
24371,,,,CALLE,GAVILANES,0,28035
24372,,,,CALLE,GENERAL AMPUDIA,14,28003
24373,,,,PARQUE,CASA DE CAMPO,,28011
24374,,,,PASEO,DE LA  CASTELLANA,261,28046
24375,,,,CALLE,DE LOS YEBENES,36,28025
24376,,,,PLAZA,DEL RASTRILLO,0,0
24377,,,,PLAZA,DEL RASTRILLO,1,0
24378,,,,CALLE,FERIAL,1,28011
24379,,,,AVENIDA,FILIPINAS,42,28003
24380,,,,CALLE,DTOR TOLOSA LA TOUR,22,28041
24381,,,,CALLE,SANTA ENGRACIA,105,28003
24382,,,,CALLE,PUERTO DE BALBARAN,0,28018
24383,,,,CALLE,MONTERA,34,28013
24384,,,,CALLE,COMERCIO,1,28045
24385,,,,PLAZA,EMPERADOR CARLOS V,0,28012
24386,,,,CALLE,JOSE DEL HIERRO,46,28027
24387,,,,CALLE,CACEREÑOS,52,28021
24388,,,,CALLE,FERRAZ,TUNEL PZA ESP,28008
24389,,,,AVENIDA,DE ARCENTALES,0,28037
24390,,,,CALLE,MAESTRO ARBOS,25,28045
24391,,,,CALLE,BARCELO,1,28004
24392,,,,CALLE,ANOETA,,28041
24393,,,,AVENIDA,PALOMERAS,49,28038
24394,,,,CALLE,MANUEL POMBO ANGULO,19,28050
24395,,,,CALLE,M30,2 10.600,0    
24396,,,,CALLE,DE EMBAJADORES,5,28012
24397,,,,CALLE,FERRAZ,43,28008
24398,,,,CALLE,M30,FL. 46,0    
24399,,,,CALLE,ALCALA,415,28027
24400,,,,AUTOVIA,M30,0,
24401,,,,CALLE,MANUEL POMBO ANGULO,,28050
24402,,,,CALLE,ZAMORA,0,28039
24403,,,,CALLE,LÓPEZ SILVA,5,28005
24404,,,,AVENIDA,DE ASTURIAS,0,28029
24405,,,,CALLE,MIRA EL SOL,19,28005
24406,,,,CALLE,DOCTOR ESQUERDO,144,28007
24407,,,,CALLE,RAYA,0,28032
24408,,,,CALLE,EMBAJADORES,210,28053
24409,,,,AVENIDA,PEÑA PRIETA,5,28038
24410,,,,CALLE,CONDADO DE TREVIÑO,0,28033
24411,,,,CALLE,COSMOS,0,28039
24412,,,,CALLE,PASEO DEL PRADO,18,0
24413,,,,PLAZA,SAN JUAN DE LA CRUZ,9,0000 
24414,,,,CALLE,DOCE OCTUBRE,2,28009
24415,,,,CALLE,LUIS GOMEZ,0,28025
24416,,,,PLAZA,VALLE DE LA JAROSA,46,28035
24417,,,,CALLE,PEÑA GORBEA,15,28053
24418,,,,CALLE,DOMINGO PARRAGA,89,28021
24419,,,,CALLE,PEÑA ATALAYA,73,28018
24420,,,,CAMINO,CRUCES,,28044
24421,,,,CALLE,JOAQUIN IBARRA,,28042
24422,,,,CALLE,CALLE 30 14 RN 09,0,0
24423,,,,CALLE,SAN LUCIANO,,28041
24424,,,,CALLE,JACINTO VERDAGUER,,28019
24425,,,,AVENIDA,ALBERTO ALCOCER,18,28036
24426,,,,CALLE,ARQUITECTO LOPEZ OTERO,1,28040
24427,,,,AVENIDA,ALBERTO ALCOCER,0,28016
24428,,,,PLAZA,DE PUERTA CERRADA,0,28005
24429,,,,CALLE,COBRE,5,28045
24430,,,,CALLE,JOAQUIN TURINA,38,28044
